eyeX,eyeY,eyeZ,timestamp
-2.7,1.5,5,16.66751
-2.7,1.5,5,16.67331
-2.7,1.5,5,16.6796
-2.7,1.5,5,16.68612
-2.7,1.5,5,16.69193
-2.7,1.5,5,16.69793
-2.7,1.5,5,16.70404
-2.7,1.5,5,16.7163
-2.7,1.5,5,16.72419
-2.7,1.5,5,16.73033
-2.7,1.5,5,16.7367
-2.7,1.5,5,16.75381
-2.7,1.5,5,16.76133
-2.7,1.5,5,16.76815
-2.7,1.5,5,16.77441
-2.7,1.5,5,16.78036
-2.7,1.5,5,16.78654
-2.7,1.5,5,16.79335
-2.7,1.5,5,16.8
-2.7,1.5,5,16.80604
-2.7,1.5,5,16.81221
-2.7,1.5,5,16.81797
-2.7,1.5,5,16.82426
-2.7,1.5,5,16.83034
-2.7,1.5,5,16.83669
-2.7,1.5,5,16.84273
-2.7,1.5,5,16.84913
-2.7,1.5,5,16.85543
-2.7,1.5,5,16.86682
-2.7,1.5,5,16.87335
-2.7,1.5,5,16.89351
-2.7,1.5,5,16.89962
-2.7,1.5,5,16.90622
-2.7,1.5,5,16.91235
-2.7,1.5,5,16.91858
-2.7,1.5,5,16.92453
-2.7,1.5,5,16.93061
-2.7,1.5,5,16.93717
-2.7,1.5,5,16.9432
-2.7,1.5,5,16.94935
-2.7,1.5,5,17.06833
-2.7,1.5,5,17.08181
-2.7,1.5,5,17.08839
-2.7,1.5,5,17.09506
-2.7,1.5,5,17.1011
-2.7,1.5,5,17.10719
-2.7,1.5,5,17.11329
-2.7,1.5,5,17.12001
-2.7,1.5,5,17.12613
-2.7,1.5,5,17.1322
-2.7,1.5,5,17.13836
-2.7,1.5,5,17.14461
-2.7,1.5,5,17.15038
-2.7,1.5,5,17.15622
-2.7,1.5,5,17.16231
-2.7,1.5,5,17.16843
-2.7,1.5,5,17.17479
-2.7,1.5,5,17.1809
-2.7,1.5,5,17.18674
-2.7,1.5,5,17.19312
-2.7,1.5,5,17.19937
-2.7,1.5,5,17.20554
-2.7,1.5,5,17.21182
-2.7,1.5,5,17.21766
-2.7,1.5,5,17.22375
-2.7,1.5,5,17.23566
-2.7,1.5,5,17.24338
-2.7,1.5,5,17.24934
-2.7,1.5,5,17.2555
-2.2,1.5,5,17.26167
-2.2,1.5,5,17.26818
-2.2,1.5,5,17.27495
-2.2,1.5,5,17.28243
-2.2,1.5,5,17.28897
-2.2,1.5,5,17.29531
-2.2,1.5,5,17.30125
-2.2,1.5,5,17.30741
-2.2,1.5,5,17.31398
-2.2,1.5,5,17.32026
-2.2,1.5,5,17.32625
-2.2,1.5,5,17.33228
-2.2,1.5,5,17.3383
-2.2,1.5,5,17.34476
-2.2,1.5,5,17.3507
-2.2,1.5,5,17.3566
-2.2,1.5,5,17.36247
-2.2,1.5,5,17.37001
-2.2,1.5,5,17.37607
-2.2,1.5,5,17.38765
-2.2,1.5,5,17.39413
-2.2,1.5,5,17.40028
-2.2,1.5,5,17.40617
-2.2,1.5,5,17.41225
-2.2,1.5,5,17.41823
-2.2,1.5,5,17.42492
-2.2,1.5,5,17.43093
-2.2,1.5,5,17.43689
-2.2,1.5,5,17.44265
-2.2,1.5,5,17.4489
-2.2,1.5,5,17.45576
-2.2,1.5,5,17.46183
-2.2,1.5,5,17.58607
-2.2,1.5,5,17.60216
-2.2,1.5,5,17.6085
-2.2,1.5,5,17.61504
-2.2,1.5,5,17.621
-2.2,1.5,5,17.62716
-2.2,1.5,5,17.63333
-2.2,1.5,5,17.64013
-2.2,1.5,5,17.64666
-2.2,1.5,5,17.65247
-2.2,1.5,5,17.65884
-2.2,1.5,5,17.66521
-2.2,1.5,5,17.67153
-2.2,1.5,5,17.67763
-2.2,1.5,5,17.68349
-2.2,1.5,5,17.68935
-2.2,1.5,5,17.69572
-2.2,1.5,5,17.70156
-2.2,1.5,5,17.70745
-2.2,1.5,5,17.71348
-2.2,1.5,5,17.71939
-2.2,1.5,5,17.7257
-2.2,1.5,5,17.73175
-2.2,1.5,5,17.73805
-2.2,1.5,5,17.75026
-2.2,1.5,5,17.75659
-2.2,1.5,5,17.76248
-2.2,1.5,5,17.76849
-2.2,1.5,5,17.77447
-2.2,1.5,5,17.7809
-2.2,1.5,5,17.78739
-2.2,1.5,5,17.79479
-2.2,1.5,5,17.80071
-2.2,1.5,5,17.80701
-2.2,1.5,5,17.81297
-2.2,1.5,5,17.81883
-2.2,1.5,5,17.82501
-2.2,1.5,5,17.83151
-2.2,1.5,5,17.83785
-2.2,1.5,5,17.84401
-2.2,1.5,5,17.8501
-2.2,1.5,5,17.85604
-2.2,1.5,5,17.86248
-2.2,1.5,5,17.86864
-2.2,1.5,5,17.87476
-2.2,1.5,5,17.88118
-2.2,1.5,5,17.88751
-2.2,1.5,5,17.89418
-2.2,1.5,5,17.90631
-2.2,1.5,5,17.9128
-2.2,1.5,5,17.91875
-2.2,1.5,5,17.9248
-2.2,1.5,5,17.9312
-2.2,1.5,5,17.93722
-2.2,1.5,5,17.94359
-2.2,1.5,5,17.94985
-2.2,1.5,5,17.95582
-1.7,1.5,5,17.96225
-1.7,1.5,5,17.96856
-1.7,1.5,5,17.9747
-1.7,1.5,5,18.10566
-1.7,1.5,5,18.11877
-1.7,1.5,5,18.12502
-1.7,1.5,5,18.13147
-1.7,1.5,5,18.13751
-1.7,1.5,5,18.14376
-1.7,1.5,5,18.15042
-1.7,1.5,5,18.15755
-1.7,1.5,5,18.16445
-1.7,1.5,5,18.17068
-1.7,1.5,5,18.1772
-1.7,1.5,5,18.18335
-1.7,1.5,5,18.18946
-1.7,1.5,5,18.19645
-1.7,1.5,5,18.20232
-1.7,1.5,5,18.20823
-1.7,1.5,5,18.21482
-1.7,1.5,5,18.22102
-1.7,1.5,5,18.22729
-1.7,1.5,5,18.23377
-1.7,1.5,5,18.24014
-1.7,1.5,5,18.2462
-1.7,1.5,5,18.25245
-1.7,1.5,5,18.25854
-1.7,1.5,5,18.2702
-1.7,1.5,5,18.27684
-1.7,1.5,5,18.28299
-1.7,1.5,5,18.2894
-1.7,1.5,5,18.2956
-1.7,1.5,5,18.30185
-1.7,1.5,5,18.30831
-1.7,1.5,5,18.31563
-1.7,1.5,5,18.32165
-1.7,1.5,5,18.32805
-1.7,1.5,5,18.33413
-1.7,1.5,5,18.34055
-1.7,1.5,5,18.34712
-1.7,1.5,5,18.35311
-1.7,1.5,5,18.35995
-1.7,1.5,5,18.36642
-1.7,1.5,5,18.37236
-1.7,1.5,5,18.37878
-1.7,1.5,5,18.38514
-1.7,1.5,5,18.39099
-1.7,1.5,5,18.39744
-1.7,1.5,5,18.4038
-1.7,1.5,5,18.41005
-1.7,1.5,5,18.42182
-1.7,1.5,5,18.42837
-1.7,1.5,5,18.43445
-1.7,1.5,5,18.45077
-1.7,1.5,5,18.4571
-1.7,1.5,5,18.46291
-1.7,1.5,5,18.46989
-1.7,1.5,5,18.47585
-1.7,1.5,5,18.48183
-1.7,1.5,5,18.48795
-1.7,1.5,5,18.60495
-1.7,1.5,5,18.61861
-1.7,1.5,5,18.62503
-1.7,1.5,5,18.63087
-1.7,1.5,5,18.63675
-1.7,1.5,5,18.64338
-1.7,1.5,5,18.64997
-1.7,1.5,5,18.65691
-1.2,1.5,5,18.66317
-1.2,1.5,5,18.66942
-1.2,1.5,5,18.67571
-1.2,1.5,5,18.68208
-1.2,1.5,5,18.68827
-1.2,1.5,5,18.69468
-1.2,1.5,5,18.70126
-1.2,1.5,5,18.7074
-1.2,1.5,5,18.71361
-1.2,1.5,5,18.72007
-1.2,1.5,5,18.72704
-1.2,1.5,5,18.73358
-1.2,1.5,5,18.73993
-1.2,1.5,5,18.74586
-1.2,1.5,5,18.75194
-1.2,1.5,5,18.75815
-1.2,1.5,5,18.77027
-1.2,1.5,5,18.77703
-1.2,1.5,5,18.78304
-1.2,1.5,5,18.79013
-1.2,1.5,5,18.79649
-1.2,1.5,5,18.80261
-1.2,1.5,5,18.80917
-1.2,1.5,5,18.81649
-1.2,1.5,5,18.82286
-1.2,1.5,5,18.82905
-1.2,1.5,5,18.83506
-1.2,1.5,5,18.841
-1.2,1.5,5,18.84733
-1.2,1.5,5,18.8538
-1.2,1.5,5,18.85981
-1.2,1.5,5,18.86574
-1.2,1.5,5,18.87191
-1.2,1.5,5,18.87852
-1.2,1.5,5,18.88477
-1.2,1.5,5,18.89117
-1.2,1.5,5,18.89719
-1.2,1.5,5,18.90381
-1.2,1.5,5,18.91063
-1.2,1.5,5,18.9222
-1.2,1.5,5,18.92838
-1.2,1.5,5,18.93451
-1.2,1.5,5,18.941
-1.2,1.5,5,18.94717
-1.2,1.5,5,18.953
-1.2,1.5,5,18.95966
-1.2,1.5,5,18.96602
-1.2,1.5,5,18.97216
-1.2,1.5,5,18.97849
-1.2,1.5,5,18.98448
-1.2,1.5,5,18.99086
-1.2,1.5,5,18.99715
-1.2,1.5,5,19.00299
-1.2,1.5,5,19.1198
-1.2,1.5,5,19.13283
-1.2,1.5,5,19.13927
-1.2,1.5,5,19.14634
-1.2,1.5,5,19.15239
-1.2,1.5,5,19.15838
-1.2,1.5,5,19.16519
-1.2,1.5,5,19.17195
-1.2,1.5,5,19.17847
-1.2,1.5,5,19.18459
-1.2,1.5,5,19.19106
-1.2,1.5,5,19.19697
-1.2,1.5,5,19.20558
-1.2,1.5,5,19.21255
-1.2,1.5,5,19.21853
-1.2,1.5,5,19.2245
-1.2,1.5,5,19.23079
-1.2,1.5,5,19.23707
-1.2,1.5,5,19.2433
-1.2,1.5,5,19.24939
-1.2,1.5,5,19.25583
-1.2,1.5,5,19.26244
-1.2,1.5,5,19.26844
-1.2,1.5,5,19.27451
-1.2,1.5,5,19.2862
-1.2,1.5,5,19.29417
-1.2,1.5,5,19.30043
-1.2,1.5,5,19.30661
-1.2,1.5,5,19.31279
-1.2,1.5,5,19.31921
-1.2,1.5,5,19.32588
-1.2,1.5,5,19.3334
-1.2,1.5,5,19.33999
-1.2,1.5,5,19.34672
-1.2,1.5,5,19.35275
-1.2,1.5,5,19.35974
-0.7,1.5,5,19.36645
-0.7,1.5,5,19.37327
-0.7,1.5,5,19.38006
-0.7,1.5,5,19.38626
-0.7,1.5,5,19.39262
-0.7,1.5,5,19.3988
-0.7,1.5,5,19.40528
-0.7,1.5,5,19.41156
-0.7,1.5,5,19.41781
-0.7,1.5,5,19.42401
-0.7,1.5,5,19.4306
-0.7,1.5,5,19.44211
-0.7,1.5,5,19.44864
-0.7,1.5,5,19.45468
-0.7,1.5,5,19.46109
-0.7,1.5,5,19.46701
-0.7,1.5,5,19.47309
-0.7,1.5,5,19.47969
-0.7,1.5,5,19.48611
-0.7,1.5,5,19.49305
-0.7,1.5,5,19.4997
-0.7,1.5,5,19.50614
-0.7,1.5,5,19.51309
-0.7,1.5,5,19.6311
-0.7,1.5,5,19.64414
-0.7,1.5,5,19.65059
-0.7,1.5,5,19.65686
-0.7,1.5,5,19.6637
-0.7,1.5,5,19.67001
-0.7,1.5,5,19.67624
-0.7,1.5,5,19.6834
-0.7,1.5,5,19.68963
-0.7,1.5,5,19.69632
-0.7,1.5,5,19.70217
-0.7,1.5,5,19.70812
-0.7,1.5,5,19.71435
-0.7,1.5,5,19.72029
-0.7,1.5,5,19.72693
-0.7,1.5,5,19.73331
-0.7,1.5,5,19.74006
-0.7,1.5,5,19.74639
-0.7,1.5,5,19.75308
-0.7,1.5,5,19.76005
-0.7,1.5,5,19.76702
-0.7,1.5,5,19.77344
-0.7,1.5,5,19.78014
-0.7,1.5,5,19.78682
-0.7,1.5,5,19.79918
-0.7,1.5,5,19.80605
-0.7,1.5,5,19.81247
-0.7,1.5,5,19.81866
-0.7,1.5,5,19.82464
-0.7,1.5,5,19.83083
-0.7,1.5,5,19.83763
-0.7,1.5,5,19.84525
-0.7,1.5,5,19.85144
-0.7,1.5,5,19.85741
-0.7,1.5,5,19.86366
-0.7,1.5,5,19.86971
-0.7,1.5,5,19.87607
-0.7,1.5,5,19.88404
-0.7,1.5,5,19.89037
-0.7,1.5,5,19.8966
-0.7,1.5,5,19.90272
-0.7,1.5,5,19.90892
-0.7,1.5,5,19.91523
-0.7,1.5,5,19.92153
-0.7,1.5,5,19.92816
-0.7,1.5,5,19.9345
-0.7,1.5,5,19.94064
-0.7,1.5,5,19.95281
-0.7,1.5,5,19.95937
-0.7,1.5,5,19.96551
-0.7,1.5,5,19.97144
-0.7,1.5,5,19.97793
-0.7,1.5,5,19.98391
-0.7,1.5,5,19.99032
-0.7,1.5,5,19.99637
-0.7,1.5,5,20.00281
-0.7,1.5,5,20.00905
-0.7,1.5,5,20.01501
-0.7,1.5,5,20.02092
-0.7,1.5,5,20.02716
-0.7,1.5,5,20.15072
-0.2,1.5,5,20.16401
-0.2,1.5,5,20.17096
-0.2,1.5,5,20.1774
-0.2,1.5,5,20.18403
-0.2,1.5,5,20.19017
-0.2,1.5,5,20.19625
-0.2,1.5,5,20.20275
-0.2,1.5,5,20.20919
-0.2,1.5,5,20.216
-0.2,1.5,5,20.22199
-0.2,1.5,5,20.22793
-0.2,1.5,5,20.247
-0.2,1.5,5,20.25319
-0.2,1.5,5,20.25961
-0.2,1.5,5,20.26574
-0.2,1.5,5,20.27191
-0.2,1.5,5,20.27794
-0.2,1.5,5,20.2843
-0.2,1.5,5,20.2909
-0.2,1.5,5,20.29745
-0.2,1.5,5,20.30365
-0.2,1.5,5,20.31562
-0.2,1.5,5,20.32192
-0.2,1.5,5,20.33119
-0.2,1.5,5,20.3386
-0.2,1.5,5,20.34492
-0.2,1.5,5,20.35091
-0.2,1.5,5,20.35956
-0.2,1.5,5,20.36651
-0.2,1.5,5,20.37271
-0.2,1.5,5,20.37928
-0.2,1.5,5,20.38589
-0.2,1.5,5,20.39213
-0.2,1.5,5,20.39863
-0.2,1.5,5,20.4045
-0.2,1.5,5,20.41112
-0.2,1.5,5,20.41777
-0.2,1.5,5,20.42397
-0.2,1.5,5,20.43009
-0.2,1.5,5,20.43619
-0.2,1.5,5,20.44269
-0.2,1.5,5,20.45105
-0.2,1.5,5,20.45724
-0.2,1.5,5,20.46911
-0.2,1.5,5,20.47581
-0.2,1.5,5,20.48173
-0.2,1.5,5,20.4877
-0.2,1.5,5,20.49535
-0.2,1.5,5,20.50155
-0.2,1.5,5,20.50828
-0.2,1.5,5,20.51447
-0.2,1.5,5,20.52061
-0.2,1.5,5,20.52715
-0.2,1.5,5,20.53306
-0.2,1.5,5,20.53889
-0.2,1.5,5,20.66304
-0.2,1.5,5,20.6767
-0.2,1.5,5,20.68331
-0.2,1.5,5,20.68948
-0.2,1.5,5,20.69584
-0.2,1.5,5,20.70162
-0.2,1.5,5,20.70763
-0.2,1.5,5,20.71499
-0.2,1.5,5,20.72151
-0.2,1.5,5,20.7275
-0.2,1.5,5,20.7332
-0.2,1.5,5,20.73931
-0.2,1.5,5,20.7455
-0.2,1.5,5,20.75118
-0.2,1.5,5,20.7572
-0.2,1.5,5,20.76361
-0.2,1.5,5,20.77022
-0.2,1.5,5,20.77711
-0.2,1.5,5,20.78322
-0.2,1.5,5,20.78973
-0.2,1.5,5,20.79663
-0.2,1.5,5,20.80254
-0.2,1.5,5,20.80855
-0.2,1.5,5,20.81472
-0.2,1.5,5,20.82709
-0.2,1.5,5,20.83397
-0.2,1.5,5,20.84001
-0.2,1.5,5,20.84619
-0.2,1.5,5,20.85255
0.3,1.5,5,20.85877
0.3,1.5,5,20.86544
0.3,1.5,5,20.87276
0.3,1.5,5,20.8796
0.3,1.5,5,20.88587
0.3,1.5,5,20.89192
0.3,1.5,5,20.89778
0.3,1.5,5,20.90367
0.3,1.5,5,20.90989
0.3,1.5,5,20.91648
0.3,1.5,5,20.92231
0.3,1.5,5,20.92832
0.3,1.5,5,20.93428
0.3,1.5,5,20.94052
0.3,1.5,5,20.94649
0.3,1.5,5,20.95292
0.3,1.5,5,20.95868
0.3,1.5,5,20.96526
0.3,1.5,5,20.97689
0.3,1.5,5,20.98326
0.3,1.5,5,20.98941
0.3,1.5,5,20.99622
0.3,1.5,5,21.00222
0.3,1.5,5,21.0086
0.3,1.5,5,21.01501
0.3,1.5,5,21.02119
0.3,1.5,5,21.02746
0.3,1.5,5,21.03353
0.3,1.5,5,21.0411
0.3,1.5,5,21.04877
0.3,1.5,5,21.16568
0.3,1.5,5,21.17855
0.3,1.5,5,21.18559
0.3,1.5,5,21.19179
0.3,1.5,5,21.1984
0.3,1.5,5,21.20444
0.3,1.5,5,21.2108
0.3,1.5,5,21.21726
0.3,1.5,5,21.22317
0.3,1.5,5,21.22891
0.3,1.5,5,21.2349
0.3,1.5,5,21.24088
0.3,1.5,5,21.24704
0.3,1.5,5,21.25302
0.3,1.5,5,21.25921
0.3,1.5,5,21.26606
0.3,1.5,5,21.2721
0.3,1.5,5,21.27824
0.3,1.5,5,21.28436
0.3,1.5,5,21.29073
0.3,1.5,5,21.2974
0.3,1.5,5,21.3039
0.3,1.5,5,21.30983
0.3,1.5,5,21.31595
0.3,1.5,5,21.3283
0.3,1.5,5,21.33465
0.3,1.5,5,21.3408
0.3,1.5,5,21.34752
0.3,1.5,5,21.35402
0.3,1.5,5,21.3602
0.3,1.5,5,21.36705
0.3,1.5,5,21.37476
0.3,1.5,5,21.381
0.3,1.5,5,21.38695
0.3,1.5,5,21.39357
0.3,1.5,5,21.39965
0.3,1.5,5,21.40646
0.3,1.5,5,21.41285
0.3,1.5,5,21.41913
0.3,1.5,5,21.42531
0.3,1.5,5,21.43177
0.3,1.5,5,21.43799
0.3,1.5,5,21.44421
0.3,1.5,5,21.4513
0.3,1.5,5,21.46049
0.3,1.5,5,21.46702
0.3,1.5,5,21.47899
0.3,1.5,5,21.48523
0.3,1.5,5,21.49207
0.3,1.5,5,21.49798
0.3,1.5,5,21.50398
0.3,1.5,5,21.51024
0.3,1.5,5,21.51674
0.3,1.5,5,21.52282
0.3,1.5,5,21.52904
0.3,1.5,5,21.53512
0.3,1.5,5,21.54142
0.3,1.5,5,21.54799
0.3,1.5,5,21.55427
0.8,1.5,5,21.56107
0.8,1.5,5,21.68029
0.8,1.5,5,21.69408
0.8,1.5,5,21.70263
0.8,1.5,5,21.70901
0.8,1.5,5,21.71511
0.8,1.5,5,21.72123
0.8,1.5,5,21.72736
0.8,1.5,5,21.73441
0.8,1.5,5,21.74041
0.8,1.5,5,21.74649
0.8,1.5,5,21.75267
0.8,1.5,5,21.75946
0.8,1.5,5,21.76605
0.8,1.5,5,21.77214
0.8,1.5,5,21.7786
0.8,1.5,5,21.7851
0.8,1.5,5,21.79243
0.8,1.5,5,21.79871
0.8,1.5,5,21.8051
0.8,1.5,5,21.81203
0.8,1.5,5,21.81909
0.8,1.5,5,21.82554
0.8,1.5,5,21.83226
0.8,1.5,5,21.84422
0.8,1.5,5,21.85062
0.8,1.5,5,21.85656
0.8,1.5,5,21.86269
0.8,1.5,5,21.86844
0.8,1.5,5,21.87554
0.8,1.5,5,21.88258
0.8,1.5,5,21.89015
0.8,1.5,5,21.89686
0.8,1.5,5,21.90328
0.8,1.5,5,21.90973
0.8,1.5,5,21.91587
0.8,1.5,5,21.92182
0.8,1.5,5,21.92842
0.8,1.5,5,21.93498
0.8,1.5,5,21.94125
0.8,1.5,5,21.95799
0.8,1.5,5,21.96436
0.8,1.5,5,21.97055
0.8,1.5,5,21.97701
0.8,1.5,5,21.98376
0.8,1.5,5,21.99615
0.8,1.5,5,22.00236
0.8,1.5,5,22.00842
0.8,1.5,5,22.01472
0.8,1.5,5,22.0211
0.8,1.5,5,22.02736
0.8,1.5,5,22.03399
0.8,1.5,5,22.04056
0.8,1.5,5,22.0469
0.8,1.5,5,22.05295
0.8,1.5,5,22.05975
0.8,1.5,5,22.06604
0.8,1.5,5,22.07213
0.8,1.5,5,22.19481
0.8,1.5,5,22.20758
0.8,1.5,5,22.2143
0.8,1.5,5,22.22003
0.8,1.5,5,22.22654
0.8,1.5,5,22.23266
0.8,1.5,5,22.23866
0.8,1.5,5,22.24555
0.8,1.5,5,22.25163
0.8,1.5,5,22.25775
1.3,1.5,5,22.26377
1.3,1.5,5,22.26979
1.3,1.5,5,22.27566
1.3,1.5,5,22.28212
1.3,1.5,5,22.28864
1.3,1.5,5,22.29656
1.3,1.5,5,22.30259
1.3,1.5,5,22.30879
1.3,1.5,5,22.31556
1.3,1.5,5,22.32176
1.3,1.5,5,22.32796
1.3,1.5,5,22.33397
1.3,1.5,5,22.34002
1.3,1.5,5,22.34679
1.3,1.5,5,22.35856
1.3,1.5,5,22.3649
1.3,1.5,5,22.37088
1.3,1.5,5,22.37696
1.3,1.5,5,22.38296
1.3,1.5,5,22.38922
1.3,1.5,5,22.39595
1.3,1.5,5,22.40341
1.3,1.5,5,22.40959
1.3,1.5,5,22.41564
1.3,1.5,5,22.42143
1.3,1.5,5,22.42751
1.3,1.5,5,22.43349
1.3,1.5,5,22.4395
1.3,1.5,5,22.44546
1.3,1.5,5,22.45148
1.3,1.5,5,22.45823
1.3,1.5,5,22.46452
1.3,1.5,5,22.47038
1.3,1.5,5,22.47691
1.3,1.5,5,22.48333
1.3,1.5,5,22.49053
1.3,1.5,5,22.49725
1.3,1.5,5,22.50946
1.3,1.5,5,22.51626
1.3,1.5,5,22.52239
1.3,1.5,5,22.52855
1.3,1.5,5,22.53474
1.3,1.5,5,22.54094
1.3,1.5,5,22.54805
1.3,1.5,5,22.5542
1.3,1.5,5,22.56049
1.3,1.5,5,22.56642
1.3,1.5,5,22.5727
1.3,1.5,5,22.58172
1.3,1.5,5,22.69956
1.3,1.5,5,22.71336
1.3,1.5,5,22.71998
1.3,1.5,5,22.72713
1.3,1.5,5,22.73351
1.3,1.5,5,22.73964
1.3,1.5,5,22.74594
1.3,1.5,5,22.75282
1.3,1.5,5,22.7592
1.3,1.5,5,22.76517
1.3,1.5,5,22.77149
1.3,1.5,5,22.77806
1.3,1.5,5,22.78429
1.3,1.5,5,22.79084
1.3,1.5,5,22.79737
1.3,1.5,5,22.80339
1.3,1.5,5,22.80995
1.3,1.5,5,22.81605
1.3,1.5,5,22.822
1.3,1.5,5,22.82805
1.3,1.5,5,22.83435
1.3,1.5,5,22.84036
1.3,1.5,5,22.84658
1.3,1.5,5,22.85279
1.3,1.5,5,22.86536
1.3,1.5,5,22.87178
1.3,1.5,5,22.87824
1.3,1.5,5,22.88469
1.3,1.5,5,22.89133
1.3,1.5,5,22.89767
1.3,1.5,5,22.90416
1.3,1.5,5,22.91168
1.3,1.5,5,22.9181
1.3,1.5,5,22.92401
1.3,1.5,5,22.9302
1.3,1.5,5,22.93597
1.3,1.5,5,22.94203
1.3,1.5,5,22.94837
1.3,1.5,5,22.95425
1.3,1.5,5,22.96032
1.8,1.5,5,22.96605
1.8,1.5,5,22.97215
1.8,1.5,5,22.97866
1.8,1.5,5,22.98445
1.8,1.5,5,22.9903
1.8,1.5,5,22.99634
1.8,1.5,5,23.00333
1.8,1.5,5,23.01547
1.8,1.5,5,23.02188
1.8,1.5,5,23.02794
1.8,1.5,5,23.03418
1.8,1.5,5,23.04046
1.8,1.5,5,23.04672
1.8,1.5,5,23.05322
1.8,1.5,5,23.05973
1.8,1.5,5,23.06602
1.8,1.5,5,23.07228
1.8,1.5,5,23.07846
1.8,1.5,5,23.08516
1.8,1.5,5,23.09215
1.8,1.5,5,23.20983
1.8,1.5,5,23.22326
1.8,1.5,5,23.22927
1.8,1.5,5,23.23589
1.8,1.5,5,23.24212
1.8,1.5,5,23.24848
1.8,1.5,5,23.25436
1.8,1.5,5,23.26093
1.8,1.5,5,23.2669
1.8,1.5,5,23.27299
1.8,1.5,5,23.27896
1.8,1.5,5,23.28492
1.8,1.5,5,23.29135
1.8,1.5,5,23.29785
1.8,1.5,5,23.30418
1.8,1.5,5,23.31068
1.8,1.5,5,23.31648
1.8,1.5,5,23.32286
1.8,1.5,5,23.32913
1.8,1.5,5,23.33526
1.8,1.5,5,23.34132
1.8,1.5,5,23.34722
1.8,1.5,5,23.35318
1.8,1.5,5,23.35991
1.8,1.5,5,23.37152
1.8,1.5,5,23.37817
1.8,1.5,5,23.38456
1.8,1.5,5,23.39077
1.8,1.5,5,23.39735
1.8,1.5,5,23.40324
1.8,1.5,5,23.41124
1.8,1.5,5,23.41857
1.8,1.5,5,23.42472
1.8,1.5,5,23.43119
1.8,1.5,5,23.43708
1.8,1.5,5,23.44327
1.8,1.5,5,23.44992
1.8,1.5,5,23.45636
1.8,1.5,5,23.4626
1.8,1.5,5,23.46854
1.8,1.5,5,23.47533
1.8,1.5,5,23.4811
1.8,1.5,5,23.48702
1.8,1.5,5,23.493
1.8,1.5,5,23.49886
1.8,1.5,5,23.50547
1.8,1.5,5,23.51213
1.8,1.5,5,23.5239
1.8,1.5,5,23.53093
1.8,1.5,5,23.53718
1.8,1.5,5,23.54346
1.8,1.5,5,23.54952
1.8,1.5,5,23.55599
1.8,1.5,5,23.56243
1.8,1.5,5,23.56862
1.8,1.5,5,23.57474
1.8,1.5,5,23.58114
1.8,1.5,5,23.58764
1.8,1.5,5,23.59384
1.8,1.5,5,23.59999
1.8,1.5,5,23.6061
1.8,1.5,5,23.73121
2.3,1.5,5,23.7452
2.3,1.5,5,23.75106
2.3,1.5,5,23.7574
2.3,1.5,5,23.76356
2.3,1.5,5,23.78261
2.3,1.5,5,23.79047
2.3,1.5,5,23.79823
2.3,1.5,5,23.80436
2.3,1.5,5,23.81056
2.3,1.5,5,23.81661
2.3,1.5,5,23.82342
2.3,1.5,5,23.82953
2.3,1.5,5,23.83557
2.3,1.5,5,23.84146
2.3,1.5,5,23.84748
2.3,1.5,5,23.85392
2.3,1.5,5,23.86022
2.3,1.5,5,23.86598
2.3,1.5,5,23.87179
2.3,1.5,5,23.87794
2.3,1.5,5,23.88483
2.3,1.5,5,23.89663
2.3,1.5,5,23.90476
2.3,1.5,5,23.91117
2.3,1.5,5,23.91768
2.3,1.5,5,23.92371
2.3,1.5,5,23.92977
2.3,1.5,5,23.93625
2.3,1.5,5,23.9435
2.3,1.5,5,23.94956
2.3,1.5,5,23.95572
2.3,1.5,5,23.96177
2.3,1.5,5,23.96783
2.3,1.5,5,23.97374
2.3,1.5,5,23.9801
2.3,1.5,5,23.98592
2.3,1.5,5,23.9922
2.3,1.5,5,23.99828
2.3,1.5,5,24.00411
2.3,1.5,5,24.0102
2.3,1.5,5,24.01611
2.3,1.5,5,24.02236
2.3,1.5,5,24.02836
2.3,1.5,5,24.03426
2.3,1.5,5,24.04016
2.3,1.5,5,24.05439
2.3,1.5,5,24.06079
2.3,1.5,5,24.06668
2.3,1.5,5,24.07292
2.3,1.5,5,24.07897
2.3,1.5,5,24.08488
2.3,1.5,5,24.09139
2.3,1.5,5,24.09752
2.3,1.5,5,24.10323
2.3,1.5,5,24.10995
2.3,1.5,5,24.11628
2.3,1.5,5,24.12219
2.3,1.5,5,24.24502
2.3,1.5,5,24.25806
2.3,1.5,5,24.26459
2.3,1.5,5,24.27114
2.3,1.5,5,24.27773
2.3,1.5,5,24.28374
2.3,1.5,5,24.2903
2.3,1.5,5,24.29711
2.3,1.5,5,24.30281
2.3,1.5,5,24.30877
2.3,1.5,5,24.31489
2.3,1.5,5,24.32084
2.3,1.5,5,24.32698
2.3,1.5,5,24.33335
2.3,1.5,5,24.33927
2.3,1.5,5,24.34584
2.3,1.5,5,24.35185
2.3,1.5,5,24.35786
2.3,1.5,5,24.36385
2.3,1.5,5,24.37037
2.3,1.5,5,24.37656
2.3,1.5,5,24.38235
2.3,1.5,5,24.38829
2.3,1.5,5,24.39438
2.3,1.5,5,24.40071
2.3,1.5,5,24.41218
2.3,1.5,5,24.41849
2.3,1.5,5,24.42461
2.3,1.5,5,24.43089
2.3,1.5,5,24.43679
2.8,1.5,5,24.44285
2.8,1.5,5,24.44913
