eyeX,eyeY,eyeZ,timestamp
0,0,1,24.04016
0,0,1,24.05439
0,0,1,24.06079
0,0,1,24.06668
0,0,1,24.07292
0,0,1,24.07897
0,0,1,24.08488
0,0,1,24.09139
0,0,1,24.09752
0,0,1,24.10323
0,0,1,24.10995
0,0,1,24.11628
0,0,1,24.12219
0,0,1,24.24502
0,0,1,24.25806
0,0,1,24.26459
0,0,1,24.27114
0,0,1,24.27773
0,0,1,24.28374
0,0,1,24.2903
0,0,1,24.29711
0,0,1,24.30281
0,0,1,24.30877
0,0,1,24.31489
0,0,1,24.32084
0,0,1,24.32698
0,0,1,24.33335
0,0,1,24.33927
0,0,1,24.34584
0,0,1,24.35185
0,0,1,24.35786
0,0,1,24.36385
0,0,1,24.37037
0,0,1,24.37656
0,0,1,24.38235
0,0,1,24.38829
0,0,1,24.39438
0,0,1,24.40071
0,0,1,24.41218
0,0,1,24.41849
0,0,1,24.42461
0,0,1,24.43089
0,0,1,24.43679
0,0,1,24.44285
0,0,1,24.44913
0,0,1,24.45675
0,0,1,24.46285
0,0,1,24.46914
0,0,1,24.47501
0,0,1,24.481
0,0,1,24.4873
0,0,1,24.49371
0,0,1,24.50005
0,0,1,24.50622
0,0,1,24.51266
0,0,1,24.51892
0,0,1,24.52546
0,0,1,24.5315
0,0,1,24.53749
0,0,1,24.5438
0,0,1,24.54983
0,0,1,24.55598
0,0,1,24.56754
0,0,1,24.57534
0,0,1,24.58132
0,0,1,24.58749
0,0,1,24.59354
0,0,1,24.60011
0,0,1,24.60693
0,0,1,24.61296
0,0,1,24.61897
0,0,1,24.62563
0,0,1,24.63213
0,0,1,24.63787
0,0,1,24.76176
0,0,1,24.77534
0,0,1,24.78351
0,0,1,24.79026
0,0,1,24.79643
0,0,1,24.80231
0,0,1,24.80839
0,0,1,24.81508
0,0,1,24.82101
0,0,1,24.82964
0,0,1,24.83718
0,0,1,24.84355
0,0,1,24.84994
0,0,1,24.85622
0,0,1,24.86226
0,0,1,24.86835
0,0,1,24.87471
0,0,1,24.88082
0,0,1,24.88733
0,0,1,24.89332
0,0,1,24.89945
0,0,1,24.90581
0,0,1,24.91219
0,0,1,24.92467
0,0,1,24.931
0,0,1,24.93713
0,0,1,24.94325
0,0,1,24.94965
0,0,1,24.95558
0,0,1,24.96207
0,0,1,24.96901
0,0,1,24.97556
0,0,1,24.98172
0,0,1,24.988
0,0,1,24.99428
0,0,1,25.00013
0,0,1,25.00624
0,0,1,25.01216
0,0,1,25.01838
0,0,1,25.02428
0,0,1,25.03042
0,0,1,25.03655
0,0,1,25.0431
0,0,1,25.04955
0,0,1,25.05563
0,0,1,25.06191
0,0,1,25.06806
0,0,1,25.08316
0,0,1,25.0896
0,0,1,25.09642
0,0,1,25.10303
0,0,1,25.10953
0,0,1,25.11545
0,0,1,25.12178
0,0,1,25.12841
0,0,1,25.13526
0,0,1,25.14231
0,0,1,25.14892
0,0,1,25.27214
0,0,1,25.28543
0,0,1,25.29241
0,0,1,25.29903
0,0,1,25.30565
0,0,1,25.31175
0,0,1,25.31811
0,0,1,25.32478
0,0,1,25.33131
0,0,1,25.33736
0,0,1,25.3442
0,0,1,25.3503
0,0,1,25.35637
0,0,1,25.36239
0,0,1,25.3685
0,0,1,25.37545
0,0,1,25.38151
0,0,1,25.38764
0,0,1,25.39383
0,0,1,25.39985
0,0,1,25.40591
0,0,1,25.41195
0,0,1,25.41846
0,0,1,25.42474
0,0,1,25.43666
0,0,1,25.44281
0,0,1,25.44868
0,0,1,25.4548
0,0,1,25.46124
0,0,1,25.46724
0,0,1,25.47384
0,0,1,25.48112
0,0,1,25.48774
0,0,1,25.49381
0,0,1,25.50916
0,0,1,25.51575
0,0,1,25.52177
0,0,1,25.52799
0,0,1,25.53447
0,0,1,25.54081
0,0,1,25.5469
0,0,1,25.55277
0,0,1,25.56045
0,0,1,25.56644
0,0,1,25.57283
0,0,1,25.5791
0,0,1,25.59147
0,0,1,25.59807
0,0,1,25.60433
0,0,1,25.61043
0,0,1,25.61709
0,0,1,25.62302
0,0,1,25.62976
0,0,1,25.6361
0,0,1,25.64244
0,0,1,25.64851
0,0,1,25.65489
0,0,1,25.6615
0,0,1,25.7898
0,0,1,25.8027
0,0,1,25.81054
0,0,1,25.81655
0,0,1,25.8224
0,0,1,25.82834
0,0,1,25.83461
0,0,1,25.84128
0,0,1,25.84728
0,0,1,25.8531
0,0,1,25.85911
0,0,1,25.86546
0,0,1,25.87142
0,0,1,25.87756
0,0,1,25.88378
0,0,1,25.89033
0,0,1,25.89652
0,0,1,25.90272
0,0,1,25.90919
0,0,1,25.91534
0,0,1,25.92154
0,0,1,25.9275
0,0,1,25.93331
0,0,1,25.93909
0,0,1,25.9453
0,0,1,25.96136
0,0,1,25.96777
0,0,1,25.97407
0,0,1,25.98037
0,0,1,25.98672
0,0,1,25.9926
0,0,1,26.00005
0,0,1,26.00666
0,0,1,26.01303
0,0,1,26.01939
0,0,1,26.02558
0,0,1,26.03153
0,0,1,26.03801
0,0,1,26.0439
0,0,1,26.05
0,0,1,26.05611
0,0,1,26.06326
0,0,1,26.07008
0,0,1,26.0764
0,0,1,26.08217
0,0,1,26.08864
0,0,1,26.09559
0,0,1,26.10696
0,0,1,26.11331
0,0,1,26.11972
0,0,1,26.12622
0,0,1,26.13243
0,0,1,26.13857
0,0,1,26.1451
0,0,1,26.15174
0,0,1,26.15803
0,0,1,26.16429
0,0,1,26.17027
0,0,1,26.17656
0,0,1,26.29385
0,0,1,26.30766
0,0,1,26.31409
0,0,1,26.32043
0,0,1,26.32741
0,0,1,26.33415
0,0,1,26.34059
0,0,1,26.34798
0,0,1,26.3541
0,0,1,26.36041
0,0,1,26.3674
0,0,1,26.37391
0,0,1,26.38
0,0,1,26.38704
0,0,1,26.39449
0,0,1,26.40063
0,0,1,26.40697
0,0,1,26.413
0,0,1,26.41978
0,0,1,26.42604
0,0,1,26.43238
0,0,1,26.43864
0,0,1,26.44564
0,0,1,26.458
0,0,1,26.46439
0,0,1,26.4707
0,0,1,26.47729
0,0,1,26.48395
0,0,1,26.4901
0,0,1,26.4969
0,0,1,26.50465
0,0,1,26.51121
0,0,1,26.51787
0,0,1,26.52422
0,0,1,26.5309
0,0,1,26.53697
0,0,1,26.5431
0,0,1,26.54935
0,0,1,26.55544
0,0,1,26.56199
0,0,1,26.56787
0,0,1,26.5739
0,0,1,26.57975
0,0,1,26.58595
0,0,1,26.59208
0,0,1,26.5982
0,0,1,26.61004
0,0,1,26.61797
0,0,1,26.62443
0,0,1,26.63044
0,0,1,26.63709
0,0,1,26.64351
0,0,1,26.65034
0,0,1,26.6566
0,0,1,26.66265
0,0,1,26.66864
0,0,1,26.67536
0,0,1,26.68157
0,0,1,26.68747
0,0,1,26.80454
0,0,1,26.81714
0,0,1,26.82337
0,0,1,26.82958
0,0,1,26.83553
0,0,1,26.84193
0,0,1,26.84789
0,0,1,26.85471
0,0,1,26.86074
0,0,1,26.86668
0,0,1,26.87251
0,0,1,26.87913
0,0,1,26.88565
0,0,1,26.89192
0,0,1,26.89783
0,0,1,26.90395
0,0,1,26.91063
0,0,1,26.91724
0,0,1,26.92356
0,0,1,26.93003
0,0,1,26.93604
0,0,1,26.9426
0,0,1,26.949
0,0,1,26.95545
0,0,1,26.96738
0,0,1,26.97394
0,0,1,26.9803
0,0,1,26.98652
0,0,1,26.99288
0,0,1,26.99927
0,0,1,27.00601
0,0,1,27.01394
0,0,1,27.02045
0,0,1,27.02719
0,0,1,27.03405
0,0,1,27.0406
0,0,1,27.0471
0,0,1,27.05364
0,0,1,27.05988
0,0,1,27.06755
0,0,1,27.07634
0,0,1,27.08446
0,0,1,27.09132
0,0,1,27.09751
0,0,1,27.10336
0,0,1,27.10981
0,0,1,27.12135
0,0,1,27.12817
0,0,1,27.13408
0,0,1,27.14082
0,0,1,27.14667
0,0,1,27.15263
0,0,1,27.15913
0,0,1,27.16528
0,0,1,27.17132
0,0,1,27.17739
0,0,1,27.18413
0,0,1,27.1902
0,0,1,27.19623
0,0,1,27.20259
0,0,1,27.32055
0,0,1,27.34385
0,0,1,27.3506
0,0,1,27.35685
0,0,1,27.3635
0,0,1,27.36982
